id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type
mcvities-digestive-biscuits-wheat-the-original-141-oz-400g,McVities Digestive Biscuits Wheat The Original - 14.1 Oz (400g),Snacks · $8,in stock,new,8.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/mcvities-digestive-biscuits-wheat-the-original-141-oz-400g.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Snacks
mr-johns-ripe-spicy-plantain-chips-135g,MR JOHN’S RIPE SPICY PLANTAIN CHIPS (135G),Snacks · $4,in stock,new,4.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/mr-johns-ripe-spicy-plantain-chips-135g.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Snacks
nkatie-peanut-burger,Nkatie Peanut Burger,Snacks · $2,in stock,new,2.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/nkatie-peanut-burger.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Snacks
sisi-pelebe,Sisi Pelebe,Snacks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/sisi-pelebe.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Snacks
bottled-water,Bottled Water,Drinks · $2,in stock,new,2.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/bottled-water.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
bullet-vodka-mixed,Bullet Vodka Mixed,Singe $15 · 4 Pack $50,in stock,new,15.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/bullet-vodka-mixed.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
bumbu-rum-double,Bumbu Rum — Double,Drinks · $7.5,in stock,new,7.50 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/bumbu-rum-double.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
coca-cola-can,Coca Cola Can,Drinks · $2.5,in stock,new,2.50 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/coca-cola-can.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
fayrouz-can-pineapple-flavour-33cl,Fayrouz Can Pineapple Flavour 33CL,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/fayrouz-can-pineapple-flavour-33cl.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
five-alive,Five Alive,Five Alive - Five Alive Pulpy 30cl $5 · Five Alive - Five Alive Berry Blast 78cl $10 · Five Alive - Five Alive Citrus Burst 78cl $10 · Five Alive - Five Alive Pulpy 85cl $10 · Five Alive - Five Alive Tropical 90cl $10,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/five-alive.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
henessey-vsop,Henessey VSOP,Drinks · $250,in stock,new,250.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/henessey-vsop.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
hollandia,Hollandia,315ml $7.5 · 500ml $12.5 · 1 Litre $20,in stock,new,7.50 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/hollandia.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
hollandia-plain-315ml,Hollandia - Plain - 315ml,Drinks · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/hollandia-plain-315ml.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
hollandia-strawberry-1l,Hollandia - Strawberry - 1L,Drinks · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/hollandia-strawberry-1l.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
hollandia-strawberry-315ml,Hollandia - Strawberry - 315ml,Drinks · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/hollandia-strawberry-315ml.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
jack-daniels,Jack Daniels,Drinks · $100,in stock,new,100.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/jack-daniels.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
jekonmo-non-alcoholic-herbal-drink,Jekonmo (Non Alcoholic herbal drink),Drinks · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/jekonmo-non-alcoholic-herbal-drink.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
kolaq,Kolaq,Drinks · $15,in stock,new,15.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/kolaq.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
la-casera,La Casera,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/la-casera.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
lacasera,Lacasera,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/lacasera.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
limca-50cl,Limca - 50cl,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/limca-50cl.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
malta-guinness,Malta Guinness,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/malta-guinness.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
maltina,Maltina,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/maltina.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
martell-vs,Martell VS,Drinks · $170,in stock,new,170.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/martell-vs.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
naija-coke-50cl,Naija Coke - 50cl,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/naija-coke-50cl.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
naija-fanta-50cl,Naija Fanta - 50cl,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/naija-fanta-50cl.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
naija-schweppes-bitter-lemon-35cl,Naija Schweppes Bitter Lemon - 35cl,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/naija-schweppes-bitter-lemon-35cl.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
nkulenus-palm-drink,Nkulenu's Palm Drink,Drinks · $6,in stock,new,6.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/nkulenus-palm-drink.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
orijinbitters,Orijin Bitters,Drinks · $15,in stock,new,15.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/orijinbitters.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
red-bull,Red Bull,Red Bull - Red Bull $5 · Red Bull - Red Bull - Red Edition (Watermelon) $5 · Red Bull - Red Bull - The Blue Edition (Blueberry) $5 · Red Bull - Red Bull - The Green Edition (Dragon Fruit) $5 · Red Bull - Red Bull - The Winter Edition (Pomegranate) $5 · Red Bull - Red Bull - Yellow Edition $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/red-bull.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
schweppes-chapman,Schweppes Chapman,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/schweppes-chapman.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
schweppes-virgin-mojito,Schweppes Virgin Mojito,Drinks · $7.5,in stock,new,7.50 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/schweppes-virgin-mojito.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
scweppes-pineapple,Scweppes Pineapple,Drinks · $7.5,in stock,new,7.50 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/scweppes-pineapple.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
sprite,Sprite,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/sprite.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
vitamilk-banana,Vitamilk Banana,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/vitamilk-banana.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
vitamilk-chocolate,Vitamilk Chocolate,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/vitamilk-chocolate.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
vitamilk-energy,Vitamilk Energy,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/vitamilk-energy.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
vitamilk-plain,Vitamilk Plain,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/vitamilk-plain.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
vitamilk-strawberry,Vitamilk Strawberry,Drinks · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/vitamilk-strawberry.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
zobo,Zobo,Each $5 · Regular $50,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/zobo.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Drinks
casamigos,Casamigos,Alcoholic Beverages · $190,in stock,new,190.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/casamigos.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
corona,Corona,Alcoholic Beverages · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/corona.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
guiness-big,Guiness - Big,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/guiness-big.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
guiness-small,Guiness - Small,Alcoholic Beverages · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/guiness-small.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
heineken-individual-12oz-bottle-beer-50-abv,"Heineken, Individual 12oz bottle beer (5.0% ABV)",Alcoholic Beverages · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/heineken-individual-12oz-bottle-beer-50-abv.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
odogwu-bitters,Odogwu bitters,Alcoholic Beverages · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/odogwu-bitters.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
omutea-lagos-island-cocktail-500ml-alcoholic,Omutea Lagos island Cocktail — 500ml — Alcoholic,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/omutea-lagos-island-cocktail-500ml-alcoholic.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
omutea-mosco-mule-cocktail-500ml-alcoholic,Omutea Mosco Mule Cocktail — 500ml — Alcoholic,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/omutea-mosco-mule-cocktail-500ml-alcoholic.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
omutea-omg-t-cocktail-500ml-alcoholic,Omutea OMG & T Cocktail — 500ml — Alcoholic,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/omutea-omg-t-cocktail-500ml-alcoholic.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
omutea-slutty-martini-cocktail-500ml-alcoholic,Omutea Slutty Martini Cocktail — 500ml — Alcoholic,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/omutea-slutty-martini-cocktail-500ml-alcoholic.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
omutea-spicy-pineapple-daiquiri-cocktail-500ml-alcoholic,Omutea Spicy Pineapple Daiquiri Cocktail — 500ml — Alcoholic,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/omutea-spicy-pineapple-daiquiri-cocktail-500ml-alcoholic.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
orijin,Orijin,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/orijin.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
orijin-bitters,Orijin Bitters,Alcoholic Beverages · $15,in stock,new,15.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/orijin-bitters.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
smirnoff-ice-individual-12oz-bottle-beer-50-abv,"Smirnoff Ice, Individual 12oz bottle beer (5.0% ABV)",Alcoholic Beverages · $5,in stock,new,5.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/smirnoff-ice-individual-12oz-bottle-beer-50-abv.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
star-lager,Star Lager,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/star-lager.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
trophy-lager,Trophy Lager,Alcoholic Beverages · $20,in stock,new,20.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/trophy-lager.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Alcoholic Beverages
eba-efo-riro,Eba & Efo Riro,Assorted Meat $25 · Beef Only $25 · Chicken $25 · Turkey $25 · Whiting Fish $25 · Goat Meat $30,in stock,new,25.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/eba-efo-riro.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
eba-egusi,Eba & Egusi,Assorted Meat $25 · Beef Only $25 · Chicken $25 · Turkey $25 · Whiting Fish $25 · Goat Meat $30,in stock,new,25.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/eba-egusi.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
eba-seafood-okra,Eba & Seafood Okra,Lunchboxes · $30,in stock,new,30.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/eba-seafood-okra.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
fried-rice-plantain,Fried Rice & Plantain,Assorted Meat $30 · Grilled Chicken Drum Sticks $30 · Grilled Turkey $30 · Peppered Chicken $30 · Peppered Fish $30 · Peppered Turkey $30 · Plain Fish $30 · Asun $35,in stock,new,30.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/fried-rice-plantain.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
fried-jollof-combo,Fried/Jollof combo,Assorted Meat $35 · Beef Only $35 · Chicken $35 · Turkey $35 · Whiting Fish $35 · Goat Meat $40,in stock,new,35.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/fried-jollof-combo.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
fufu-and-egusi,Fufu And egusi,Each $25 · goat $30,in stock,new,25.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/fufu-and-egusi.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
indomie-asun-mixed-veggies,Indomie + Asun + Mixed Veggies,Lunchboxes · $30,in stock,new,30.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/indomie-asun-mixed-veggies.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
jekomo,Jekomo,Lunchboxes · $10,in stock,new,10.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/jekomo.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
jollof-rice-plantain,Jollof Rice & Plantain,Assorted Meat $25 · Grilled Chicken Drum Sticks $25 · Grilled Turkey $25 · Peppered Chicken $25 · Peppered Fish $25 · Peppered Turkey $25 · Plain Fish $25 · Asun $30,in stock,new,25.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/jollof-rice-plantain.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
jollof-bwef-suya-dodo,"Jollof, Bwef Suya & Dodo",Chicken suya $30 · Each $30,in stock,new,30.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/jollof-bwef-suya-dodo.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
ofada-rice-meal,Ofada Rice Meal,Ayamase $30 · Designer Stew $30,in stock,new,30.00 CAD,https://ordernow.flosgrill.ca,https://raw.githubusercontent.com/lanreflo-pixel/flosgrill-ad-assets/main/menu/ofada-rice-meal.jpg,Flo's Grill,"Food, Beverages & Tobacco > Food Items > Prepared Foods",Lunchboxes
